@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'OCC_9', 'IndicatorName': 'Occupational carcinogens attributable deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHR03', 'IndicatorName': 'Surveillance', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHR07', 'IndicatorName': 'Human resources', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHR09', 'IndicatorName': 'Points of entry', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHR12', 'IndicatorName': 'Chemical', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IR_ORGANOCHLORINE_PRESENCE', 'IndicatorName': 'Organochlorine resistance reported for at least one site', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'itnch', 'IndicatorName': 'Children aged < 5 years sleeping under insecticide-treated nets (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'itnwm', 'IndicatorName': 'Pregnant women sleeping under insecticide-treated nets (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORGANTOTALDECRATE', 'IndicatorName': 'Total actual deceased donors (per million)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ort', 'IndicatorName': 'Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'overwgt3', 'IndicatorName': 'Overweight prevalence in children aged <three years (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P1_healthcare', 'IndicatorName': 'National smoking ban in HEALTH-CARE FACILITIES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEAD_1', 'IndicatorName': 'Percentage of the children under 15 years with blood lead levels above 5ug/dl', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'OCC_8', 'IndicatorName': ""Occupational airborne particulates attributable DALYs per 100'000 capita"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORGANKIDNEYNUM', 'IndicatorName': 'Kidney transplants (absolute number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IR_PYRETHROID_PRESENCE', 'IndicatorName': 'Pyrethroid resistance reported for at least one site', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ITU_IDI_RANK', 'IndicatorName': 'ICT Development Index (IDI) rank', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORGANTOTALNUM', 'IndicatorName': 'Total organs transplanted (absolute number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ors', 'IndicatorName': 'Children aged < 5 years with diarrhoea receiving oral rehydration salts (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P_count_places_sf', 'IndicatorName': 'National smoking ban: NUMBER OF PLACES SMOKE-FREE', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEADCONTROL', 'IndicatorName': 'Legally-binding controls on lead paint', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEPTO_MORTALITY', 'IndicatorName': 'Estimated leptospirosis deaths (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEPTO_YLD', 'IndicatorName': 'Years of healthy life lost to disability (YLDs) due to leptospirosis', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RS_228', 'IndicatorName': 'Existence of a national road safety strategy', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RS_238', 'IndicatorName': 'Existence of a universal access telephone number for pre-hospital care', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_12', 'IndicatorName': 'Number of environment and public health workers', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_14', 'IndicatorName': 'Number of laboratory technicians/assistants', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_19', 'IndicatorName': 'Number of pharmaceutical personnel', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_26', 'IndicatorName': 'Physicians density (per 1000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_27', 'IndicatorName': 'Laboratory health workers density (per 1000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_30', 'IndicatorName': 'Other health workers density (per 1000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_31', 'IndicatorName': 'Environmental and public health workers density (per 1000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_32', 'IndicatorName': 'Health management & support workers density (per 1000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEAD_4', 'IndicatorName': 'Percentage of the adults (15+ years) with blood lead levels above 10ug/dl', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEAD_6', 'IndicatorName': ""Lead attributable DALYs ('000)"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEAD_9', 'IndicatorName': ""Lead attributable DALYs ('000) in children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEAD_3', 'IndicatorName': 'Percentage of the adults (15+ years) with blood lead levels above 5ug/dl', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEAD_5', 'IndicatorName': 'Lead attributable deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEPTO_YLD100K', 'IndicatorName': 'Years of healthy life lost to disability (YLDs) (per 100 000 population) due to leptospirosis', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HRH_46', 'IndicatorName': 'Number of biomedical technicians', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P14_funds_for_enforce', 'IndicatorName': 'National smoking ban: DEDICATED FUNDS FOR ENFORCEMENT', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P3_compliance', 'IndicatorName': 'Compliance of ban on smoking in UNIVERSITIES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P3_universities', 'IndicatorName': 'National smoking ban in UNIVERSITIES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P6_compliance', 'IndicatorName': 'Compliance of ban on smoking in RESTAURANTS', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P6_restaurants', 'IndicatorName': 'National smoking ban in RESTAURANTS', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_14', 'IndicatorName': 'Policy documents on the pharmacological treatment of substance use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_15', 'IndicatorName': 'Guidelines on the pharmacological treatment of substance use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_17', 'IndicatorName': 'Legislative provision for compulsory treatment', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P11_fines_any', 'IndicatorName': 'National smoking ban: FINES FOR VIOLATIONS', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P4_govt', 'IndicatorName': 'National smoking ban in GOVERNMENT FACILITIES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P5_compliance', 'IndicatorName': 'Compliance of ban on smoking in INDOOR OFFICES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P9_all_other', 'IndicatorName': 'National smoking ban in ALL OTHER INDOOR PUBLIC PLACES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PC_sfe_compliance', 'IndicatorName': 'Compliance with regulations on smoke-free environments (national legislation)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEPTO_YLL', 'IndicatorName': 'Years of life lost (YLLs) due to leptospirosis', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LIFE_0000000030', 'IndicatorName': 'nqx - probability of dying between ages x and x+n', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LIFE_0000000031', 'IndicatorName': 'lx - number of people left alive at age x', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LIFE_0000000033', 'IndicatorName': 'nLx - person-years lived between ages x and x+n', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M_def_1_prev_adult', 'IndicatorName': 'Adult indicator 1 rate', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M_Est_cig_curr', 'IndicatorName': 'Estimate of current cigarette smoking prevalence (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P5_indoor_off', 'IndicatorName': 'National smoking ban in INDOOR OFFICES', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P7_pubs', 'IndicatorName': 'National smoking ban in PUBS AND BARS', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'pncall3', 'IndicatorName': 'Postnatal care visit within two days of birth (in the three years preceding the survey) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'pnchome', 'IndicatorName': 'Postnatal care visit within two days of birth - born outside a health facility (in the x years preceding the survey) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_16', 'IndicatorName': 'Legislative provision for treatment and rehabilitation of substance use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PerctreatedANC', 'IndicatorName': 'Antenatal care attendees positive for syphilis who received treatment (%), reported', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'pncall5', 'IndicatorName': 'Postnatal care visit within two days of birth (in the five years preceding the survey) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P7_compliance', 'IndicatorName': 'Compliance of ban on smoking in PUBS AND BARS', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P8_pub_transp', 'IndicatorName': 'National smoking ban in PUBLIC TRANSPORT', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PCV3', 'IndicatorName': 'Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_190', 'IndicatorName': 'Five years change in international cooperation for treatment of substance use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_160', 'IndicatorName': 'Involvement of representatives of affected or targeted populations in the development and implementation of national programmes for treatment of substance use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_180', 'IndicatorName': 'Involvement of representatives of affected or targeted populations in the development and implementation of national programmes for prevention for alcohol and drugs', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_210', 'IndicatorName': 'Voluntary treatment for people with alcohol use disorders in the criminal justice system', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_22', 'IndicatorName': 'Budget line for substance use disorder treatment', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_170', 'IndicatorName': 'Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for prevention for alcohol and drugs', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_19', 'IndicatorName': 'Programmes diverting clients from the justice system towards treatment', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_20', 'IndicatorName': 'Confidentiality of health records on substance use disorders  protected by law', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_200', 'IndicatorName': 'Confidentiality of people in treatment for substance use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_21', 'IndicatorName': 'Government unit for substance use disorder treatment', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_240', 'IndicatorName': 'Compulsory treatment for people with drug use disorders in the criminal justice system', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_2', 'IndicatorName': 'Point prevalence (%), drug use disorders, 15+ years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTWASTINGNUM', 'IndicatorName': 'Wasted numbers among children under 5 years of age (millions), model-based estimates', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTWASTINGPREV', 'IndicatorName': 'Wasted prevalence among children under 5 years of age (%), model-based estimates', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'O_Avail_hlthSPACEclin', 'IndicatorName': 'Treatment for tobacco dependence available in health clinics or other primary care facilities', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'O_Group', 'IndicatorName': 'Offering help to quit tobacco use', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'O_NRT_ins', 'IndicatorName': 'Nicotine replacement therapy - cost covered', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_250', 'IndicatorName': 'Five-year change in government resources for prevention for substance use', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RSUD_270', 'IndicatorName': 'Financing methods for treatment for alcohol use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'O_Varen_where', 'IndicatorName': 'Varenicline - place available', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HWF_0001', 'IndicatorName': 'Medical doctors (per 10,000)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HWF_0002', 'IndicatorName': 'Medical doctors (number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HWF_0007', 'IndicatorName': 'Nursing and midwifery personnel  (number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HWF_0010', 'IndicatorName': 'Dentists (per 10,000)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LEPTO_YLL100K', 'IndicatorName': 'Years of life lost (YLLs)  (per 100 000 population) due to leptospirosis', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LIFE_0000000029', 'IndicatorName': 'nMx - age-specific death rate between ages x and x+n', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LIFE_0000000034', 'IndicatorName': 'Tx - person-years lived above age x', 'Language': 'EN'}"
